Clave compendio,Clave Cucop,Descripción detallada,Codigo del expediente,Número del procedimiento o contratación,Dependencia,Número Unidad Compradora,Nombre Unidad Compradora,Fecha y hora de la publicación,Año del ejercicio presupuestal,Clave partidas,Proveedor,Número de contrato,Fecha de inicio,Fecha de fin,Importe Unitario sin Impuestos,Total Sin IVA,Total con IVA,uri,scrapped_day,total cantidad minima
010.000.6347.00,25301-3915,PARCHES DE LIDOCAÍNA 5% CON 700 MG. CAJA CON 3 SOBRES RESELLABLES CON 5 PARCHES CADA UNO,E-2023-00108963,AA-51-GYN-051GYN041-T-232-2023,051GYN - INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN041,CENTRO MEDICO NACIONAL 20 DE NOVIEMBRE,31/10/2023 18:40,2023,25301,SAGO SUPPLY VIC SA DE CV,CMN/SAF/AD/230/2023,11/07/2023,24/07/2023,"$1,056.00","$168,960.00","$168,960.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/1f02a84c465e46b6bfda14902654022e/procedimiento,30/07/2024,
010.000.1310.00,25301-1481,SUMINISTRO DE MEDICINAS Y PRODUCTOS FARMACÉUTICOS QUE SE REQUIEREN EN LAS DEPENDENCIAS POLITÉCNICAS,E-2023-00062954,AA-11-B00-011B00001-N-3796-2023,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,20/07/2023 23:22,2023,25301,IDALIA GABRIELA MARES DIAZ,COCENDI/AD/ADQ/0015/2023,18/07/2023,21/07/2023,"$79,980.59","$79,980.59","$79,980.59",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b7c6497b564248a5bc2f2c515e6b62ab/procedimiento,30/07/2024,
537.263.1001,25401-1042,"AGUJA PARA RAQUIANESTESIA O BLOQUEO SUBARACNOIDEO. DE ACERO INOXIDABLE, PUNTA TIPO LAPIZ, CONECTOR ROSCADO LUER HEMBRA TRANSLUCIDO Y MANDRIL CON BOTON INDICADOR; SIN DEPOSITO O CON DEPOSITO DE 0.2ML EN PABELLON PARA LIQUIDO CEFALORRAQUIDEO. ESTERIL Y DE",E-2023-00125134,AA-50-GYR-050GYR018-I-946-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR018,"JEFATURA DE SERVICIOS ADMINISTRATIVOS, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",04/03/2024 15:40,2023,25401,LUIS ROBERTO SOLIS GARZA,D3P2319,04/12/2023,14/12/2023,$332.00,"$889,760.00","$1,032,121.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2464133dea4f4b67a3516da66938f23b/procedimiento,30/07/2024,
,25401-0421,PROTESIS REVERSA DE HOMBRO DERECHO 4 FIBERWIRE DEL 2 PIEZA,E-2023-00052034,AA-12-NDF-012NDF999-N-425-2023,012NDF - INSTITUTO NACIONAL DE REHABILITACION LUIS GUILLERMO IBARRA IBARRA,012NDF999,SUBDIRECCION DE COMPRAS Y SUMINISTROS,26/06/2023 08:28,2023,25401,BIOMET MEXICO SA DE CV,PEDIDO 555 MENOR BIOMET,21/06/2023,30/06/2023,"$148,384.00","$148,384.00","$172,125.44",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/613d15301d4a4661a7655587396b0a11/procedimiento,30/07/2024,
,1,"DL-DIHYDROZEATIN =98.0% (HPLC), PRESENTACIÓN PIEZA 10MG, MARCA SIGMA-ALDRICH, CATÁLOGO SIG-08535-10 MG",E-2023-00022846,AA-38-90I-03890I001-N-27-2023,"03890I - CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISENO DEL ESTADO DE JALISCO, A.C.",03890I001,SUBDIRECCION DE RECURSOS MATERIALES,31/03/2023 17:39,2023,25501,R.G. REPRESENTACIONES PARA LABORATORIOS SA DE CV,AD230359,03/03/2023,03/09/2023,"$29,467.68","$29,467.68","$34,182.50",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/03236a349b5042c59b96573cb6dc48cf/procedimiento,30/07/2024,
,2,"MS CALIBRATION SOLUTION API; SODIUM IODIDE (2 UG/UL) AND CESIUM IODIDE (50 NG/¿L) IN 50/50 2- PROPANOL WATER DE 30 ML, MARCA |SIGMA-ALDRICH, CATÁLOGO SIG-14379 -30 ML",E-2023-00022846,AA-38-90I-03890I001-N-27-2023,"03890I - CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISENO DEL ESTADO DE JALISCO, A.C.",03890I001,SUBDIRECCION DE RECURSOS MATERIALES,31/03/2023 17:39,2023,25501,R.G. REPRESENTACIONES PARA LABORATORIOS SA DE CV,AD230359,03/03/2023,03/09/2023,"$2,546.72","$2,546.72","$2,954.19",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/03236a349b5042c59b96573cb6dc48cf/procedimiento,30/07/2024,
,3,"VIALS, SCREW TOP WITH PHENOLIC OPEN-TOP CAP,PRE-ASSEMBLED VOLUME 15 ML, CLEAR GLASS VIAL, O.D. × H 21 MM × 70 MM, TAN PTFE/SILICONE SEPTUM, PRESENTACIÓN PK/100 PIEZAS, MARCA SUPELCO, CATÁLOGO SIG-27159",E-2023-00022846,AA-38-90I-03890I001-N-27-2023,"03890I - CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISENO DEL ESTADO DE JALISCO, A.C.",03890I001,SUBDIRECCION DE RECURSOS MATERIALES,31/03/2023 17:39,2023,25501,R.G. REPRESENTACIONES PARA LABORATORIOS SA DE CV,AD230359,03/03/2023,03/09/2023,"$4,114.88","$4,114.88","$4,773.26",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/03236a349b5042c59b96573cb6dc48cf/procedimiento,30/07/2024,
010.000.5389.00,25301-2883,"NUTRICION PARENTERAL EMULSION INYECTABLE BOLSA DE PLASTICO DE 2400 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 1475 ML, AMINOACIDOS AL 11% CON ELECTROLITOS 500 ML Y LIPIDOS AL 20% 425 ML).",E-2023-00006918,AA-50-GYR-050GYR012-T-21-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR012,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,20/02/2023 11:41,2023,25301,MED EVOLUTION S A P I DE CV,D3P0055,15/02/2023,24/02/2023,"$1,573.20","$125,856.00","$125,856.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2f115b1937f5411caff407be789bbcaa/procedimiento,30/07/2024,
010.000.5388.00,25301-2882,"NUTRICION PARENTERAL EMULSION INYECTABLE BOLSA DE PLASTICO DE 1440 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 885 ML, AMINOACIDOS AL 11% CON ELECTROLITOS 300 ML Y LIPIDOS AL 20% 255 ML)",E-2023-00006918,AA-50-GYR-050GYR012-T-21-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR012,COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO,20/02/2023 11:41,2023,25301,MED EVOLUTION S A P I DE CV,D3P0055,15/02/2023,24/02/2023,"$1,284.00","$115,560.00","$115,560.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2f115b1937f5411caff407be789bbcaa/procedimiento,30/07/2024,
010.000.1937.00,25301-0461,CEFTRIAXONA SOLUCION INYECTABLE CADA FRASCO AMPULA CON POLVO CONTIENE:CEFTRIAXONA SODICA EQUIVALENTE A 1 G DE CEFTRIAXONA. ENVASE CON UN FRASCOAMPULA Y 10 ML DE DILUYENTE.,E-2023-00084186,AA-50-GYR-050GYR041-I-344-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR041,"DELEGACION TLAXCALA, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/09/2023 16:42,2023,25301,GRUPO FARMACEUTICO MDK SA DE CV,D3P0322,14/09/2023,24/09/2023,$55.00,"$379,610.00","$379,610.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/db7c11d431fa417fb317aff833a68068/procedimiento,30/07/2024,
010.000.4028.00,25301-0536,CLONIXINATO DE LISINA SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: CLONIXINATODE LISINA 100 MG ENVASE CON 5 AMPOLLETAS DE 2 ML.,E-2023-00084186,AA-50-GYR-050GYR041-I-344-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR041,"DELEGACION TLAXCALA, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/09/2023 16:42,2023,25301,MDC BIOMEDICAL SAS DE CV,D3P0323,14/09/2023,24/09/2023,$58.00,"$55,390.00","$55,390.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/db7c11d431fa417fb317aff833a68068/procedimiento,30/07/2024,
010.000.2650.00,25301-1757,PRAMIPEXOL TABLETA CADA TABLETA CONTIENE DICLORHIDRATO DE PRAMIPEXOLMONOHIDRATADO 1.0 MG ENVASE CON 30 TABLETAS.,E-2023-00084186,AA-50-GYR-050GYR041-I-344-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR041,"DELEGACION TLAXCALA, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/09/2023 16:42,2023,25301,MDC BIOMEDICAL SAS DE CV,D3P0324,14/09/2023,24/09/2023,$174.00,"$24,360.00","$24,360.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/db7c11d431fa417fb317aff833a68068/procedimiento,30/07/2024,
010.000.0437.00,25301-2032,"TEOFILINA COMPRIMIDO O TABLETA O CAPSULA DE LIBERACION PROLONGADA: CADACOMPRIMIDO, TABLETA O CAPSULA CONTIENE TEOFILINA ANHIDRA 100 MG. ENVASE CON 20COMPRIMIDOS TABLETAS O CAPSULAS DE LIBERACION PROLONGADA",E-2023-00084186,AA-50-GYR-050GYR041-I-344-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR041,"DELEGACION TLAXCALA, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",14/09/2023 16:42,2023,25301,MDC BIOMEDICAL SAS DE CV,D3P0325,14/09/2023,24/09/2023,$44.50,"$29,770.50","$29,770.50",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/db7c11d431fa417fb317aff833a68068/procedimiento,30/07/2024,
010.000.2171.00,25301-1317,010.000.2171.00 LEVOCARNITINA TABLETA MASTICABLE 1G ENVASE CON 20 TABLETAS,E-2023-00079440,AA-50-GYR-050GYR060-N-297-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",01/09/2023 10:07,2023,25301,GADMAR SA DE CV,D3P0797,22/08/2023,31/08/2023,$390.00,"$47,580.00","$47,580.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9a1ad1460cd8431b8990bb31ad55a7aa/procedimiento,30/07/2024,
010.000.1704.00,25301-1989,SULFATO FERROSO SOLUCION CADA ML CONTIENE: SULFATO FERROSO HEPTAHIDRATADO 125MG EQUIVALENTE A 25 MG DE HIERRO ELEMENTAL. ENVASE GOTERO CON 15 ML.,E-2024-00077536,AA-50-GYR-050GYR024-I-152-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR024,"OOAD, ESTADO DE MEXICO PONIENTE, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",08/07/2024 08:41,2024,25301,MDC BIOMEDICAL SAS DE CV,D4P0463 / 050GYR024I15224-001-00,05/07/2024,19/07/2024,$53.60,"$21,225.60","$21,225.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b690d3b88b7c44948e7d1f422580a90f/procedimiento,30/07/2024,
,25401-0119,CAJAS DE 32 CINTAS BLANCAS,E-2023-00132919,AA-11-B00-011B00001-N-6589-2023,011B00 - INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,23/12/2023 19:38,2023,25401,ARTICULOS DEPORTIVOS Y ACUATICOS SA DE CV,DAD/DSA/417/2023,21/12/2023,31/12/2023,"$768,950.00","$768,950.00","$891,982.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2cd9e355cb7d4e85b055e9c02d0fbe3f/procedimiento,30/07/2024,
,25401-0001,UNIDOSIS DE 5MCI DE TC99,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$2,448.00","$53,856.00","$62,472.96",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,UNIDOSIS DE 25MCI DE TC99M HMDP,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$2,914.00","$67,045.00","$77,772.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,UNIDOSIS DE 5-10MCI TC99M MAG3,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$3,564.00","$17,820.00","$20,671.20",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,UNIDOSIS 5 - 10MCI DE TC99M DTPA,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$3,326.00","$13,304.00","$15,432.64",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,CLORURO DE TALIO 201 3 MCI PUREZA QUIMICA IGUAL O MAYOR A 90% Y ACTIVIDAD ESPEC DE 111 MEGABECQUERELES (MBQ),E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$13,992.00","$125,928.00","$146,076.48",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0605,TECNECIO 99M – OCTEOTRIDE 25 MCI,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$5,100.00","$5,100.00","$5,916.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,YODURO DE SODIO 5 MCI AL 90 % I131 185 MEGABECQUERELES MBQ,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$2,970.00","$8,910.00","$10,335.60",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,YODURO DE SODIO 10 -15 MCI 370 MBQ 5.55 GBQ 0431001,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$3,196.00","$6,392.00","$7,414.72",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,UBIQUICIDINA 1 VIAL,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$5,108.00","$5,108.00","$5,925.28",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
,25401-0001,TC9M CON MACROAGREGADOS DE ALBUMINA 5MCI. 080.827.0052UNIDOSIS 080.827.0052UNIDOSIS 080.827.0052UNIDOSIS 080.827.0052UNIDOSIS 080.827.0052UNIDOSIS,E-2023-00067075,AA-12-NBT-012NBT999-N-294-2023,047AYO - SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO936,"HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA ""BICENTENARIO 2010"", DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS, SUBDIRECCIÓN DE RECURSOS MATERIALES",28/07/2023 14:34,2023,25401,ACCESOFARM SA DE CV,HRAEV/RM/150/AD/2023,02/01/2023,31/01/2023,"$3,250.00","$3,250.00","$3,770.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/23d6197079874599a57a3ca805a0875a/procedimiento,30/07/2024,
010.000.0106.00,25301-1685,"PARACETAMOL SOLUCION ORAL CADA ML CONTIENE: PARACETAMOL 100 MG ENVASE CON 15 ML, GOTERO CALIBRADO A 0.5 Y 1 ML, INTEGRADO O ADJUNTO AL ENVASE QUE SIRVE DE TAPA.",E-2024-00002091,AA-50-GYR-050GYR082-N-26-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR082,HOSPITAL DE TRAUMATOLOGIA Y ORTOPEDIA NO. 21,09/01/2024 14:29,2024,25301,VI-REY S DE RL DE CV,D3P0805,05/12/2023,13/12/2023,$20.00,"$13,440.00","$13,440.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e5f97d9583842f3b71d6a6ed695ef97/procedimiento,30/07/2024,
070.581.0158,25401-5461,070.581.0158 MEDIOS DE CONTRASTE HIDROSOLUBLES NO IONICOS. MEDIOS DE CONTRASTE HIDROSOLUBLES NO IONICOS EN CONCENTRACION DE 350 A 370 MG I/ML IOVERSOL IOPAMIDOL IOHEXOL IOPROMIDA IOBITRIDOL. FRASCO CON 100 ML.,E-2023-00075610,AA-50-GYR-050GYR058-T-443-2023,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR058,"UMAE HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO, DEPARTAMENTO DE ABASTECIMIENTO",17/10/2023 15:45,2023,25401,JUSTESA IMAGEN MEXICANA SA DE CV,D3P0871,10/08/2023,19/08/2023,$760.00,"$501,600.00","$581,856.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/53b193819d0742069c12573b57e80fa4/procedimiento,30/07/2024,
010.000.2356.00,25301-1942,"010.000.2356.00 SOLUCIÓN PARA DIALISIS PERITONEAL SOLUCIÓN PARA DIALISIS PERITONEAL AL 1.5% CADA 100 ML CONTIENE GLUCOSA 1.5 G MILIEQUIVALENTES POR LITRO NA+ 132 MEQ, CA++ 3.5 MEQ, MG++ 0.5 MEQ, CL- 96 MEQ, LACTATO 40 MEQ MILIOSMOLES POR LITRO 347 BOLSA CON 2 000 ML",E-2024-00070742,AA-50-GYR-050GYR060-N-142-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",26/06/2024 08:29,2024,25301,BAXTER SA DE CV,D4P0307,12/06/2024,21/06/2024,$92.33,"$138,495.00","$138,495.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b47417532b4bf1adbe3ed24d373b80/procedimiento,30/07/2024,
010.000.2352.00,25301-1946,"010.000.2352.00 SOLUCIÓN PARA DIALISIS PERITONEAL SOLUCIÓN PARA DIALISIS PERITONEAL AL 2.5% CADA 100 ML CONTIENE GLUCOSA 2.5 G MILIEQUIVALENTES POR LITRO NA+ 132 MEQ, CA++ 3.5 MEQ, MG++ 0.5 MEQ, CL- 96 MEQ, LACTATO 40 MEQ MILIOSMOLES POR LITRO 398 BOLSA CON 2 000 ML",E-2024-00070742,AA-50-GYR-050GYR060-N-142-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",26/06/2024 08:29,2024,25301,BAXTER SA DE CV,D4P0307,12/06/2024,21/06/2024,$92.33,"$55,398.00","$55,398.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b47417532b4bf1adbe3ed24d373b80/procedimiento,30/07/2024,
010.000.2354.00,25301-1949,"010.000.2354.00 SOLUCIÓN PARA DIALISIS PERITONEAL SOLUCIÓN PARA DIALISIS PERITONEAL AL 4.25 % CADA 100 ML CONTIENE GLUCOSA 4.25 G MILIEQUIVALENTES POR LITRO NA+ 132 MEQ, CA++ 3.5 MEQ, MG++ 0.5 MEQ, CL- 96 MEQ, LACTATO 40 MEQ MILIOSMOLES POR LITRO 486 BOLSA CON 2 000 ML",E-2024-00070742,AA-50-GYR-050GYR060-N-142-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",26/06/2024 08:29,2024,25301,BAXTER SA DE CV,D4P0307,12/06/2024,21/06/2024,$92.33,"$5,539.80","$5,539.80",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b47417532b4bf1adbe3ed24d373b80/procedimiento,30/07/2024,
010.000.4332.00,25301-2433,010.000.4332.00 BUDESONIDA SUSPENSIÓN PARA NEBULIZAR 0.250 MG 5 ENVASES CON 2 ML,E-2024-00070742,AA-50-GYR-050GYR060-N-142-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",26/06/2024 08:29,2024,25301,FRADISAC PHARMA SA DE CV,D4P0308,12/06/2024,21/06/2024,$138.00,"$58,098.00","$58,098.00",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b47417532b4bf1adbe3ed24d373b80/procedimiento,30/07/2024,
010.000.3613.00,25301-0584,010.000.3613.00 CLORURO DE SODIO Y GLUCOSA SOLUCIÓN INYECTABLE CLORURO DE SODIO 0.9 G/ 100 ML GLUCOSA ANHIDRA 5 G/ 100 ML ENVASE CON 1000 ML,E-2024-00070742,AA-50-GYR-050GYR060-N-142-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR060,"UMAE HOSPITAL DE PEDIATRIA DEL CMNO, DEPARTAMENTO DE ABASTECIMIENTO Y EQUIPAMIENTO",26/06/2024 08:29,2024,25301,FRADISAC PHARMA SA DE CV,D4P0308,12/06/2024,21/06/2024,$43.60,"$42,248.40","$42,248.40",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f6b47417532b4bf1adbe3ed24d373b80/procedimiento,30/07/2024,
